,76561198010430483,76561198039495811,76561198040564894,76561197994644797,76561198064970505,76561198004670799,76561197971034129,76561197962050254,76561198001262177,76561198084453258,76561198098188285,76561197993304508,76561197998488829,76561198037629929,76561197984628526,76561198046933197,76561197970738118,76561197971405841,76561197998169405,76561198070349294,76561197969494473,76561197967711211,76561198062672788,76561197961124929,76561198014848444,76561198071648512,76561197985630263,76561197965062542,76561197966467800,76561198024567076,76561198004803656,76561197965527053,76561197970683033,76561197991050584,76561198056613809,76561198092753159
76561198010430483,1.0,0.1293349754944359,0.3948301082779747,0.4196912650064749,0.3141020686582154,0.1754714499564703,0.2980431740285952,0.2707022373685256,0.2070434042402832,0.2267411559548061,0.3028850608859127,0.1487158641452375,0.3727848000293312,0.2572424359979428,0.228707664180709,0.2027554204561824,0.2617209736429485,0.1708082164038819,0.2235751567890462,0.2007198188944626,0.142501508206063,0.2311015020678854,0.1416481131300937,0.2274155890091137,0.1896611475798082,0.2153820390225185,0.2556181396048234,0.2153601109900082,0.2268613665749667,0.1518623078977373,0.2915722965183333,0.1513184840377981,0.1489201528500661,0.1819277165111308,0.1161003041328434,0.1762641408567243
76561198039495811,0.1293349754944359,0.9999999999999994,0.1043835606363281,0.0919919868539186,0.0850907068843633,0.1030767187446884,0.1643828412690802,0.1138944975700588,0.1710032340239203,0.0718872650825531,0.1000833967705181,0.0543901224001236,0.1142971269572496,0.076906490027393,0.2217422030683675,0.1467393211786155,0.1109618183341519,0.1157211872987604,0.1409500620583361,0.1448836611080959,0.0693923887980209,0.4493065755185843,0.1023782089875508,0.1851013369795812,0.1734615535476125,0.1033253955845986,0.093140667153422,0.1678923847524788,0.094736553922934,0.0612127645275855,0.1154649395963519,0.0459382020392777,0.2496112376144763,0.1667941922470699,0.104369043758187,0.0384139462646488
76561198040564894,0.3948301082779747,0.1043835606363281,0.9999999999999998,0.5228427974159688,0.3742839830236376,0.1998182484945673,0.2479846009407825,0.2614366377126283,0.1968087000038788,0.3380278667164113,0.3425885889689021,0.1230809222725317,0.3617491696137601,0.2469768755317335,0.285280030723624,0.2458603678421878,0.1917029667012496,0.2174431307343503,0.1855080388704105,0.2121135949078265,0.222189718750461,0.2234607620566816,0.1493124446101486,0.1866261420953641,0.2346976819822096,0.269304968711512,0.276654597837583,0.2009207948400084,0.2366898309246178,0.1942209365835535,0.2933270834225131,0.1344565744907487,0.2048717946422572,0.2349837833308592,0.0187619255760586,0.2194771216215663
76561197994644797,0.4196912650064749,0.0919919868539186,0.5228427974159688,1.0000000000000002,0.3884527585516893,0.2932044465605925,0.2880699989096686,0.2646985686640095,0.2097890847920099,0.3158481940340411,0.3520475093064855,0.1366381105082404,0.4223670202291327,0.3221443946986879,0.272313741217857,0.2553483576035117,0.1764744689863783,0.1757183489089047,0.2351239010238963,0.2043733907178246,0.1916917506493101,0.259407081786528,0.120744755653959,0.1741033342626199,0.2167417821337001,0.3308685955450471,0.3342703677053262,0.2053723079980237,0.3110612124698068,0.2263059239143222,0.2390798616842556,0.1492158108927943,0.1272522968819786,0.2066752357376275,0.0324633983364725,0.1912247567221781
76561198064970505,0.3141020686582154,0.0850907068843633,0.3742839830236376,0.3884527585516893,1.0,0.2028703105631045,0.2265630511227717,0.2172715586362971,0.216548522607208,0.2971122256657788,0.2630047092439775,0.1652981396094755,0.2150793980259023,0.244818628539865,0.2294673651657781,0.2015657188664803,0.1985523505995311,0.1738296970679941,0.2125744305856007,0.2017405768811154,0.1637568415921836,0.1809375341255189,0.1948498633304519,0.1839257191875143,0.2611376219969032,0.2546011607118859,0.2455834258716494,0.1729087132511846,0.2310829493159178,0.1114131735042778,0.2694224071689015,0.0836830239124603,0.164806389621225,0.2395577115872432,0.1952709407012521,0.1495558111928371
76561198004670799,0.1754714499564703,0.1030767187446884,0.1998182484945673,0.2932044465605925,0.2028703105631045,0.9999999999999998,0.3278923683828347,0.1927098827879279,0.1675917012953192,0.156764560375242,0.1678798875994938,0.2328156228813474,0.1291752314747623,0.1334879849695047,0.2146198616911844,0.219499990188824,0.1927539005874587,0.1377526471272846,0.1760144552183687,0.1529541371351492,0.1043730750128633,0.1962490137298257,0.2063097282574555,0.1214859670440634,0.148367768490048,0.1572253758426946,0.2815022619860919,0.1853356407834543,0.1197961402020828,0.0550763212641881,0.1406700139744597,0.0945795931811718,0.1458019821645187,0.2547091142024637,0.1816775438914642,0.146083990018371
76561197971034129,0.2980431740285952,0.1643828412690802,0.2479846009407825,0.2880699989096686,0.2265630511227717,0.3278923683828347,1.0,0.254005297211195,0.3166552130897774,0.1768789140052662,0.2468356384704645,0.1469771880661374,0.3280800360733627,0.2366501489432714,0.3025198555569107,0.2228721729673729,0.2623333713964223,0.2213390484315167,0.2632436195927148,0.1808446637405653,0.133223715901503,0.2872980629936617,0.2263948698914944,0.2381924453441824,0.2002281696884304,0.1688429150530809,0.2028120878834578,0.3162438359184868,0.3096544755818086,0.1272953935343765,0.2372398552636604,0.0791247334531811,0.1882192721982868,0.1909299461949503,0.0904478492059686,0.1551904989627597
76561197962050254,0.2707022373685256,0.1138944975700588,0.2614366377126283,0.2646985686640095,0.2172715586362971,0.1927098827879279,0.254005297211195,0.9999999999999998,0.1853022677128952,0.268614744542167,0.3363024293611477,0.1213970540111474,0.2940914581610512,0.2382186322759584,0.2496804093022434,0.3032795466127119,0.2231027441401125,0.1033142890123129,0.2580633474484889,0.2809606924217502,0.3284743876127018,0.2270830410406175,0.1900684487604167,0.1682464887606618,0.1328701881358698,0.2702258713585485,0.1982648551763139,0.2069473265518696,0.2323777246546224,0.1867560643392978,0.2329763887452146,0.1278084951408212,0.1961974042470967,0.226999917054416,0.0767843996068564,0.1741361856114399
76561198001262177,0.2070434042402832,0.1710032340239203,0.1968087000038788,0.2097890847920099,0.216548522607208,0.1675917012953192,0.3166552130897774,0.1853022677128952,1.0,0.2009425693273606,0.2435976138486366,0.2303735821430874,0.2711337078098569,0.2585812428370773,0.3702204490005469,0.2576849053804705,0.1647766999621525,0.1966655475445612,0.3641325505831237,0.2059882024451265,0.1552383916884069,0.2820124397061952,0.1402989316728177,0.1917732868769711,0.1860143183942744,0.1834317782727129,0.2400326071027608,0.3475505991869793,0.2887449242068657,0.1939495842703265,0.3050650906392753,0.1196801052282241,0.1606617345319549,0.2501295629577997,0.0688157858720471,0.119904019604152
